|||08-August|1756.0|
|||09-September|1671.0|
|||10-October|1468.0|
|||11-November|1495.0|
|||12-December|1903.0|
Kilis|1. (First Sales)|2014|01-January|112.0|
|||02-February|115.0|
|||03-March|125.0|
|||04-April|127.0|
|||05-May|170.0|
|||06-June|139.0|
|||07-July|111.0|
|||08-August|132.0|
|||09-September|185.0|
|||10-October|130.0|
|||11-November|150.0|
|||12-December|175.0|
|2. (Second Hand Sales)|2014|01-January|68.0|
|||02-February|75.0|
|||03-March|64.0|
|||04-April|62.0|
|||05-May|61.0|
|||06-June|66.0|
|||07-July|65.0|
|||08-August|66.0|
|||09-September|94.0|
|||10-October|93.0|
|||11-November|87.0|
|||12-December|84.0|
Kırıkkale|1. (First Sales)|2014|01-January|166.0|
|||02-February|149.0|
|||03-March|102.0|
|||04-April|183.0|
|||05-May|210.0|
|||06-June|269.0|
|||07-July|195.0|
|||08-August|298.0|
|||09-September|365.0|
|||10-October|238.0|
|||11-November|295.0|
|||12-December|459.0|
|2. (Second Hand Sales)|2014|01-January|201.0|
|||02-February|165.0|
|||03-March|154.0|
|||04-April|153.0|
|||05-May|147.0|
|||06-June|197.0|
|||07-July|162.0|
|||08-August|250.0|
|||09-September|280.0|
|||10-October|242.0|
|||11-November|226.0|
|||12-December|277.0|
Kırklareli|1. (First Sales)|2014|01-January|241.0|
|||02-February|224.0|
|||03-March|205.0|
|||04-April|183.0|
|||05-May|235.0|
|||06-June|259.0|
|||07-July|265.0|
|||08-August|312.0|
|||09-September|320.0|
|||10-October|232.0|
|||11-November|306.0|
|||12-December|382.0|
|2. (Second Hand Sales)|2014|01-January|188.0|
|||02-February|180.0|
|||03-March|182.0|
|||04-April|170.0|
|||05-May|165.0|
|||06-June|179.0|
|||07-July|205.0|
|||08-August|224.0|
|||09-September|286.0|
|||10-October|224.0|
|||11-November|241.0|
|||12-December|283.0|
Kırşehir|1. (First Sales)|2014|01-January|138.0|
|||02-February|157.0|
|||03-March|127.0|
|||04-April|141.0|
|||05-May|190.0|
|||06-June|192.0|
|||07-July|166.0|
|||08-August|254.0|
|||09-September|259.0|
|||10-October|219.0|
|||11-November|175.0|
|||12-December|217.0|
|2. (Second Hand Sales)|2014|01-January|158.0|
|||02-February|109.0|
|||03-March|141.0|
|||04-April|119.0|
|||05-May|123.0|
|||06-June|149.0|
|||07-July|159.0|
|||08-August|224.0|
|||09-September|212.0|
|||10-October|167.0|
|||11-November|155.0|
|||12-December|206.0|
Kocaeli|1. (First Sales)|2014|01-January|1058.0|
|||02-February|956.0|
|||03-March|1138.0|
|||04-April|1020.0|
|||05-May|1201.0|
|||06-June|1168.0|
|||07-July|989.0|
|||08-August|1154.0|
|||09-September|1510.0|
|||10-October|1458.0|
|||11-November|1365.0|
|||12-December|1736.0|
|2. (Second Hand Sales)|2014|01-January|1098.0|
|||02-February|1071.0|
|||03-March|1056.0|
|||04-April|1121.0|
|||05-May|1205.0|
|||06-June|1231.0|
|||07-July|1089.0|
|||08-August|1279.0|
|||09-September|1480.0|
|||10-October|1250.0|
|||11-November|1435.0|
|||12-December|1652.0|
Konya|1. (First Sales)|2014|01-January|1010.0|
|||02-February|2127.0|
|||03-March|1099.0|
|||04-April|894.0|
|||05-May|998.0|
|||06-June|1048.0|
|||07-July|912.0|
|||08-August|1375.0|
|||09-September|1391.0|
|||10-October|1315.0|
|||11-November|1197.0|
|||12-December|1948.0|
|2. (Second Hand Sales)|2014|01-January|1070.0|
|||02-February|973.0|
|||03-March|1078.0|
|||04-April|1081.0|
|||05-May|1047.0|
|||06-June|1180.0|
|||07-July|951.0|
|||08-August|1440.0|
|||09-September|1498.0|
|||10-October|1148.0|
|||11-November|1153.0|
|||12-December|1452.0|
Kütahya|1. (First Sales)|2014|01-January|293.0|
|||02-February|271.0|
|||03-March|264.0|
|||04-April|278.0|
|||05-May|352.0|
|||06-June|289.0|
|||07-July|338.0|
|||08-August|356.0|
|||09-September|356.0|
|||10-October|305.0|
|||11-November|308.0|
|||12-December|501.0|
|2. (Second Hand Sales)|2014|01-January|221.0|
|||02-February|199.0|
|||03-March|223.0|
|||04-April|231.0|
|||05-May|240.0|
|||06-June|265.0|
|||07-July|252.0|
|||08-August|293.0|
|||09-September|318.0|
|||10-October|295.0|
|||11-November|295.0|
|||12-December|334.0|
Malatya|1. (First Sales)|2014|01-January|378.0|
|||02-February|389.0|
|||03-March|391.0|
|||04-April|404.0|
|||05-May|433.0|
|||06-June|401.0|
|||07-July|454.0|
|||08-August|535.0|
|||09-September|560.0|
|||10-October|447.0|
|||11-November|468.0|
|||12-December|659.0|
|2. (Second Hand Sales)|2014|01-January|364.0|
|||02-February|365.0|
|||03-March|367.0|
|||04-April|358.0|
|||05-May|433.0|
|||06-June|483.0|
|||07-July|347.0|
|||08-August|596.0|
|||09-September|635.0|
|||10-October|496.0|
|||11-November|439.0|
|||12-December|620.0|
Manisa|1. (First Sales)|2014|01-January|610.0|
|||02-February|592.0|
|||03-March|741.0|
|||04-April|575.0|
|||05-May|584.0|
|||06-June|610.0|
|||07-July|555.0|
|||08-August|641.0|
|||09-September|754.0|
|||10-October|676.0|
|||11-November|792.0|
|||12-December|972.0|
|2. (Second Hand Sales)|2014|01-January|617.0|
|||02-February|565.0|
|||03-March|613.0|
|||04-April|588.0|
|||05-May|633.0|
|||06-June|614.0|
|||07-July|606.0|
|||08-August|770.0|
|||09-September|770.0|
|||10-October|646.0|
|||11-November|730.0|
|||12-December|927.0|
Mardin|1. (First Sales)|2014|01-January|216.0|
|||02-February|189.0|
|||03-March|209.0|
|||04-April|218.0|
|||05-May|208.0|
|||06-June|242.0|
|||07-July|188.0|
|||08-August|262.0|
|||09-September|275.0|
|||10-October|170.0|
|||11-November|251.0|
|||12-December|442.0|
|2. (Second Hand Sales)|2014|01-January|92.0|
|||02-February|101.0|
|||03-March|108.0|
|||04-April|95.0|
|||05-May|105.0|
|||06-June|96.0|
|||07-July|104.0|
|||08-August|127.0|
|||09-September|128.0|
|||10-October|87.0|
|||11-November|117.0|
|||12-December|138.0|
Mersin|1. (First Sales)|2014|01-January|941.0|
|||02-February|819.0|
|||03-March|919.0|
|||04-April|878.0|
|||05-May|848.0|
|||06-June|932.0|
|||07-July|836.0|
|||08-August|968.0|
|||09-September|1105.0|
|||10-October|916.0|
|||11-November|922.0|
|||12-December|1376.0|
|2. (Second Hand Sales)|2014|01-January|1426.0|
|||02-February|1234.0|
|||03-March|1328.0|
|||04-April|1449.0|
|||05-May|1578.0|
|||06-June|1701.0|
|||07-July|1537.0|
|||08-August|1872.0|
|||09-September|1999.0|
|||10-October|1742.0|
|||11-November|1762.0|
|||12-December|2116.0|
Muğla|1. (First Sales)|2014|01-January|378.0|
|||02-February|367.0|
|||03-March|439.0|
|||04-April|332.0|
|||05-May|435.0|
|||06-June|517.0|
|||07-July|428.0|
|||08-August|390.0|
|||09-September|482.0|
|||10-October|470.0|
|||11-November|422.0|
|||12-December|550.0|
|2. (Second Hand Sales)|2014|01-January|808.0|
|||02-February|679.0|
|||03-March|839.0|
|||04-April|743.0|
|||05-May|858.0|
|||06-June|828.0|
|||07-July|848.0|
|||08-August|1143.0|
|||09-September|1062.0|
|||10-October|1011.0|
|||11-November|900.0|
|||12-December|1132.0|
Muş|1. (First Sales)|2014|01-January|15.0|
|||02-February|2.0|
|||03-March|8.0|
|||04-April|5.0|
|||05-May|8.0|
|||06-June|2.0|
|||07-July|2.0|
|||08-August|12.0|
|||09-September|14.0|
|||10-October|11.0|
|||11-November|44.0|
|||12-December|57.0|
|2. (Second Hand Sales)|2014|01-January|27.0|
|||02-February|25.0|
|||03-March|26.0|
|||04-April|38.0|
|||05-May|40.0|
|||06-June|44.0|
|||07-July|37.0|
|||08-August|58.0|
|||09-September|43.0|
|||10-October|43.0|
|||11-November|44.0|
|||12-December|54.0|
Nevşehir|1. (First Sales)|2014|01-January|60.0|
|||02-February|59.0|
|||03-March|87.0|
|||04-April|71.0|
|||05-May|52.0|
|||06-June|35.0|
|||07-July|53.0|
|||08-August|108.0|
|||09-September|68.0|
|||10-October|51.0|
|||11-November|82.0|
|||12-December|101.0|
|2. (Second Hand Sales)|2014|01-January|202.0|
|||02-February|139.0|
|||03-March|199.0|
|||04-April|124.0|
|||05-May|183.0|
|||06-June|212.0|
|||07-July|121.0|
|||08-August|312.0|
|||09-September|353.0|
|||10-October|247.0|
|||11-November|155.0|
|||12-December|236.0|
Niğde|1. (First Sales)|2014|01-January|156.0|
|||02-February|117.0|
|||03-March|128.0|
|||04-April|141.0|
|||05-May|143.0|
|||06-June|140.0|
|||07-July|187.0|
|||08-August|190.0|
|||09-September|229.0|
|||10-October|214.0|
|||11-November|182.0|
|||12-December|252.0|
|2. (Second Hand Sales)|2014|01-January|164.0|
|||02-February|151.0|
|||03-March|188.0|
|||04-April|186.0|
|||05-May|213.0|
|||06-June|211.0|
|||07-July|206.0|
|||08-August|284.0|
|||09-September|322.0|
|||10-October|222.0|
|||11-November|208.0|
|||12-December|297.0|
Ordu|1. (First Sales)|2014|01-January|343.0|
|||02-February|303.0|
|||03-March|354.0|
|||04-April|362.0|
|||05-May|313.0|
|||06-June|315.0|
|||07-July|330.0|
|||08-August|388.0|
|||09-September|350.0|
|||10-October|371.0|
|||11-November|340.0|
|||12-December|568.0|
|2. (Second Hand Sales)|2014|01-January|332.0|
|||02-February|308.0|
|||03-March|249.0|
|||04-April|274.0|
|||05-May|269.0|
|||06-June|214.0|
|||07-July|277.0|
|||08-August|369.0|
|||09-September|362.0|
|||10-October|345.0|
|||11-November|298.0|
|||12-December|427.0|
Osmaniye|1. (First Sales)|2014|01-January|337.0|
|||02-February|283.0|
|||03-March|278.0|
|||04-April|268.0|
|||05-May|304.0|
|||06-June|351.0|
|||07-July|302.0|
|||08-August|421.0|
|||09-September|452.0|
|||10-October|340.0|
|||11-November|335.0|
|||12-December|386.0|
|2. (Second Hand Sales)|2014|01-January|116.0|
|||02-February|96.0|
|||03-March|111.0|
|||04-April|140.0|
|||05-May|154.0|
|||06-June|158.0|
|||07-July|121.0|
|||08-August|192.0|
|||09-September|175.0|
|||10-October|160.0|
|||11-November|180.0|
|||12-December|196.0|
Rize|1. (First Sales)|2014|01-January|114.0|
|||02-February|95.0|
|||03-March|171.0|
|||04-April|99.0|
|||05-May|157.0|
|||06-June|110.0|
|||07-July|90.0|
|||08-August|142.0|
|||09-September|161.0|
|||10-October|133.0|
|||11-November|165.0|
|||12-December|238.0|
|2. (Second Hand Sales)|2014|01-January|110.0|
|||02-February|95.0|
|||03-March|99.0|
|||04-April|110.0|
|||05-May|86.0|
|||06-June|86.0|
|||07-July|104.0|
|||08-August|138.0|
|||09-September|156.0|
|||10-October|130.0|
|||11-November|134.0|
|||12-December|228.0|
Sakarya|1. (First Sales)|2014|01-January|915.0|
|||02-February|569.0|
|||03-March|739.0|
|||04-April|663.0|
|||05-May|682.0|
|||06-June|774.0|
|||07-July|727.0|
|||08-August|947.0|
|||09-September|985.0|
|||10-October|805.0|
|||11-November|827.0|
|||12-December|1097.0|
|2. (Second Hand Sales)|2014|01-January|700.0|
|||02-February|679.0|
|||03-March|731.0|
|||04-April|706.0|
|||05-May|770.0|
|||06-June|753.0|
|||07-July|653.0|
|||08-August|929.0|
|||09-September|975.0|
|||10-October|791.0|
|||11-November|960.0|
|||12-December|1064.0|
Samsun|1. (First Sales)|2014|01-January|742.0|
|||02-February|602.0|
|||03-March|556.0|
|||04-April|615.0|
|||05-May|730.0|
|||06-June|700.0|
|||07-July|727.0|
|||08-August|943.0|
|||09-September|812.0|
|||10-October|799.0|
|||11-November|827.0|
|||12-December|1035.0|
|2. (Second Hand Sales)|2014|01-January|690.0|
|||02-February|630.0|
|||03-March|657.0|
|||04-April|625.0|
|||05-May|651.0|
|||06-June|652.0|
|||07-July|643.0|
|||08-August|862.0|
|||09-September|948.0|
|||10-October|837.0|
|||11-November|873.0|
|||12-December|985.0|
Şanlıurfa|1. (First Sales)|2014|01-January|613.0|
|||02-February|589.0|
|||03-March|627.0|
|||04-April|601.0|
|||05-May|692.0|
|||06-June|695.0|
|||07-July|524.0|
|||08-August|804.0|
|||09-September|912.0|
|||10-October|879.0|
|||11-November|868.0|
|||12-December|1196.0|
|2. (Second Hand Sales)|2014|01-January|469.0|
|||02-February|430.0|
|||03-March|392.0|
|||04-April|416.0|
|||05-May|502.0|
|||06-June|546.0|
|||07-July|362.0|
|||08-August|514.0|
|||09-September|572.0|
|||10-October|566.0|
|||11-November|567.0|
|||12-December|728.0|
Siirt|1. (First Sales)|2014|01-January|79.0|
|||02-February|121.0|
|||03-March|90.0|
|||04-April|71.0|
|||05-May|86.0|
|||06-June|106.0|
|||07-July|38.0|
|||08-August|126.0|
|||09-September|145.0|
|||10-October|104.0|
|||11-November|133.0|
|||12-December|223.0|
|2. (Second Hand Sales)|2014|01-January|53.0|
|||02-February|51.0|
|||03-March|47.0|
|||04-April|49.0|
|||05-May|48.0|
|||06-June|47.0|
|||07-July|39.0|
|||08-August|75.0|
|||09-September|76.0|
|||10-October|58.0|
|||11-November|52.0|
|||12-December|113.0|
Sinop|1. (First Sales)|2014|01-January|90.0|
|||02-February|95.0|
|||03-March|83.0|
|||04-April|106.0|
|||05-May|107.0|
|||06-June|107.0|
|||07-July|94.0|
|||08-August|201.0|
|||09-September|160.0|
|||10-October|98.0|
|||11-November|96.0|
|||12-December|128.0|
|2. (Second Hand Sales)|2014|01-January|80.0|
|||02-February|76.0|
|||03-March|83.0|
|||04-April|71.0|
|||05-May|76.0|
|||06-June|107.0|
|||07-July|88.0|
|||08-August|145.0|
|||09-September|146.0|
|||10-October|102.0|
|||11-November|115.0|
|||12-December|113.0|
Şırnak|1. (First Sales)|2014|01-January|26.0|
|||02-February|50.0|
|||03-March|12.0|
|||04-April|207.0|
|||05-May|25.0|
|||06-June|49.0|
|||07-July|10.0|
|||08-August|89.0|
|||09-September|36.0|
|||10-October|95.0|
|||11-November|32.0|
|||12-December|40.0|
|2. (Second Hand Sales)|2014|01-January|9.0|
|||02-February|9.0|
|||03-March|38.0|
|||04-April|4.0|
|||05-May|10.0|
|||06-June|12.0|
|||07-July|7.0|
|||08-August|12.0|
|||09-September|9.0|
|||10-October|5.0|
|||11-November|18.0|
|||12-December|22.0|
Sivas|1. (First Sales)|2014|01-January|130.0|
|||02-February|112.0|
|||03-March|146.0|
|||04-April|144.0|
|||05-May|157.0|
|||06-June|194.0|
|||07-July|255.0|
|||08-August|328.0|
|||09-September|355.0|
|||10-October|323.0|
|||11-November|331.0|
|||12-December|496.0|
|2. (Second Hand Sales)|2014|01-January|190.0|
|||02-February|162.0|
|||03-March|158.0|
|||04-April|201.0|
|||05-May|187.0|
|||06-June|198.0|
|||07-July|209.0|
|||08-August|309.0|
|||09-September|298.0|
|||10-October|185.0|
|||11-November|195.0|
|||12-December|240.0|
Tekirdağ|1. (First Sales)|2014|01-January|972.0|
|||02-February|872.0|
|||03-March|1206.0|
|||04-April|910.0|
|||05-May|877.0|
|||06-June|935.0|
|||07-July|932.0|
|||08-August|1064.0|
|||09-September|1257.0|
|||10-October|998.0|
|||11-November|1098.0|
|||12-December|1245.0|
|2. (Second Hand Sales)|2014|01-January|1211.0|
|||02-February|1145.0|
|||03-March|1166.0|
|||04-April|1277.0|
|||05-May|1313.0|
|||06-June|1364.0|
|||07-July|1350.0|
|||08-August|1621.0|
|||09-September|1917.0|
|||10-October|1274.0|
|||11-November|1467.0|
|||12-December|1768.0|
Tokat|1. (First Sales)|2014|01-January|109.0|
|||02-February|151.0|
|||03-March|135.0|
|||04-April|140.0|
|||05-May|193.0|
|||06-June|186.0|
|||07-July|195.0|
|||08-August|220.0|
|||09-September|231.0|
|||10-October|147.0|
|||11-November|207.0|
|||12-December|213.0|
|2. (Second Hand Sales)|2014|01-January|148.0|
|||02-February|148.0|
|||03-March|147.0|
|||04-April|210.0|
|||05-May|200.0|
|||06-June|202.0|
|||07-July|153.0|
|||08-August|287.0|
|||09-September|251.0|
|||10-October|208.0|
|||11-November|224.0|
|||12-December|257.0|
Trabzon|1. (First Sales)|2014|01-January|479.0|
|||02-February|437.0|
|||03-March|600.0|
|||04-April|449.0|
|||05-May|468.0|
|||06-June|435.0|
|||07-July|436.0|
|||08-August|546.0|
|||09-September|671.0|
|||10-October|484.0|
|||11-November|417.0|
|||12-December|755.0|
|2. (Second Hand Sales)|2014|01-January|408.0|
|||02-February|367.0|
|||03-March|384.0|
|||04-April|348.0|
|||05-May|381.0|
|||06-June|348.0|
|||07-July|320.0|
|||08-August|502.0|
|||09-September|592.0|
|||10-October|488.0|
|||11-November|517.0|
|||12-December|603.0|
Tunceli|1. (First Sales)|2014|01-January|46.0|
|||02-February|32.0|
|||03-March|13.0|
|||04-April|17.0|
|||05-May|46.0|
|||06-June|76.0|
|||07-July|75.0|
|||08-August|93.0|
|||09-September|104.0|
|||10-October|76.0|
|||11-November|100.0|
|||12-December|82.0|
|2. (Second Hand Sales)|2014|01-January|32.0|
|||02-February|16.0|
|||03-March|14.0|
|||04-April|39.0|
|||05-May|23.0|
|||06-June|25.0|
|||07-July|38.0|
|||08-August|54.0|
|||09-September|61.0|
|||10-October|34.0|
|||11-November|28.0|
|||12-December|35.0|
Uşak|1. (First Sales)|2014|01-January|129.0|
|||02-February|112.0|
|||03-March|90.0|
|||04-April|137.0|
|||05-May|132.0|
|||06-June|142.0|
|||07-July|202.0|
|||08-August|216.0|
|||09-September|179.0|
|||10-October|175.0|
|||11-November|165.0|
|||12-December|225.0|
|2. (Second Hand Sales)|2014|01-January|122.0|
|||02-February|93.0|
|||03-March|102.0|
|||04-April|76.0|
|||05-May|104.0|
|||06-June|87.0|
|||07-July|105.0|
|||08-August|161.0|
|||09-September|172.0|
|||10-October|136.0|
|||11-November|143.0|
|||12-December|149.0|
Van|1. (First Sales)|2014|01-January|131.0|
|||02-February|69.0|
|||03-March|86.0|
|||04-April|134.0|
|||05-May|109.0|
|||06-June|127.0|
|||07-July|97.0|
|||08-August|86.0|
|||09-September|138.0|
|||10-October|108.0|
|||11-November|198.0|
|||12-December|233.0|
|2. (Second Hand Sales)|2014|01-January|112.0|
|||02-February|80.0|
|||03-March|93.0|
|||04-April|107.0|
|||05-May|140.0|
|||06-June|115.0|
|||07-July|144.0|
|||08-August|95.0|
|||09-September|119.0|
|||10-October|89.0|
|||11-November|113.0|
|||12-December|184.0|
Yalova|1. (First Sales)|2014|01-January|181.0|
|||02-February|216.0|
|||03-March|227.0|
|||04-April|205.0|
|||05-May|222.0|
|||06-June|206.0|
|||07-July|147.0|
|||08-August|208.0|
|||09-September|241.0|
|||10-October|242.0|
|||11-November|271.0|
|||12-December|291.0|
|2. (Second Hand Sales)|2014|01-January|516.0|
|||02-February|522.0|
|||03-March|513.0|
|||04-April|550.0|
|||05-May|553.0|
|||06-June|589.0|
|||07-July|545.0|
|||08-August|711.0|
|||09-September|761.0|
|||10-October|547.0|
|||11-November|605.0|
|||12-December|771.0|
Yozgat|1. (First Sales)|2014|01-January|130.0|
|||02-February|53.0|
|||03-March|83.0|
|||04-April|87.0|
|||05-May|96.0|
|||06-June|103.0|
|||07-July|102.0|
|||08-August|220.0|
|||09-September|168.0|
|||10-October|153.0|
|||11-November|127.0|
|||12-December|193.0|
|2. (Second Hand Sales)|2014|01-January|142.0|
|||02-February|120.0|
|||03-March|123.0|
|||04-April|131.0|
|||05-May|121.0|
|||06-June|143.0|
|||07-July|125.0|
|||08-August|249.0|
|||09-September|218.0|
|||10-October|176.0|
|||11-November|164.0|
|||12-December|186.0|
Zonguldak|1. (First Sales)|2014|01-January|185.0|
|||02-February|186.0|
|||03-March|154.0|
|||04-April|159.0|
|||05-May|174.0|
|||06-June|174.0|
|||07-July|153.0|
|||08-August|206.0|
|||09-September|217.0|
|||10-October|214.0|
|||11-November|190.0|
|||12-December|273.0|
|2. (Second Hand Sales)|2014|01-January|205.0|
|||02-February|156.0|
|||03-March|213.0|
|||04-April|214.0|
|||05-May|250.0|
|||06-June|220.0|
|||07-July|200.0|
|||08-August|264.0|
|||09-September|294.0|
|||10-October|273.0|
|||11-November|313.0|
|||12-December|294.0|
|||||
