|||02-February|537.0|
|||03-March|592.0|
|||04-April|523.0|
|||05-May|537.0|
|||06-June|523.0|
|||07-July|434.0|
Tunceli|1. (First Sales)|2016|01-January|36.0|
|||02-February|47.0|
|||03-March|23.0|
|||04-April|31.0|
|||05-May|53.0|
|||06-June|56.0|
|||07-July|90.0|
|2. (Second Hand Sales)|2016|01-January|11.0|
|||02-February|14.0|
|||03-March|10.0|
|||04-April|13.0|
|||05-May|49.0|
|||06-June|40.0|
|||07-July|31.0|
Uşak|1. (First Sales)|2016|01-January|138.0|
|||02-February|158.0|
|||03-March|240.0|
|||04-April|140.0|
|||05-May|252.0|
|||06-June|235.0|
|||07-July|186.0|
|2. (Second Hand Sales)|2016|01-January|122.0|
|||02-February|190.0|
|||03-March|268.0|
|||04-April|159.0|
|||05-May|179.0|
|||06-June|179.0|
|||07-July|179.0|
Van|1. (First Sales)|2016|01-January|2493.0|
|||02-February|3382.0|
|||03-March|245.0|
|||04-April|133.0|
|||05-May|4395.0|
|||06-June|168.0|
|||07-July|125.0|
|2. (Second Hand Sales)|2016|01-January|152.0|
|||02-February|254.0|
|||03-March|126.0|
|||04-April|137.0|
|||05-May|167.0|
|||06-June|159.0|
|||07-July|151.0|
Yalova|1. (First Sales)|2016|01-January|213.0|
|||02-February|234.0|
|||03-March|243.0|
|||04-April|289.0|
|||05-May|287.0|
|||06-June|235.0|
|||07-July|175.0|
|2. (Second Hand Sales)|2016|01-January|390.0|
|||02-February|491.0|
|||03-March|655.0|
|||04-April|492.0|
|||05-May|496.0|
|||06-June|405.0|
|||07-July|400.0|
Yozgat|1. (First Sales)|2016|01-January|84.0|
|||02-February|94.0|
|||03-March|141.0|
|||04-April|79.0|
|||05-May|146.0|
|||06-June|136.0|
|||07-July|215.0|
|2. (Second Hand Sales)|2016|01-January|117.0|
|||02-February|126.0|
|||03-March|213.0|
|||04-April|158.0|
|||05-May|173.0|
|||06-June|172.0|
|||07-July|168.0|
Zonguldak|1. (First Sales)|2016|01-January|310.0|
|||02-February|159.0|
|||03-March|204.0|
|||04-April|207.0|
|||05-May|232.0|
|||06-June|208.0|
|||07-July|175.0|
|2. (Second Hand Sales)|2016|01-January|195.0|
|||02-February|291.0|
|||03-March|380.0|
|||04-April|296.0|
|||05-May|317.0|
|||06-June|321.0|
|||07-July|278.0|
|||||
